id,peer_reviewed,publisher,source,search_date,title,year,authors,type,country,school,book_title,series,num_pages,doi,journal_name,volume,keywords,abstract,tried,references,isbn
3d90adebcef34123004fcb7ff29871760cd8c639,True,ACM,ACM-58153589,2020-04-02T10:47,Granular Computing,2019,"['(Lee,Collin)', '(Ousterhout,John)']",inproceedings,"Bertinoro, Italy",,Proceedings of the Workshop on Hot Topics in Operating Systems,HotOS '19,6,10.1145/3317550.3321447,,,"['software', ' task', ' latency', ' infrastructure', ' granular', ' efficiency', ' burst', ' datacenter', ' abstraction', ' computing']",,,,
82a3f4ffb078657a026edbc2387253ba050fcd94,True,ACM,ACM-58153589,2020-04-02T10:47,Are Cloud Modelling Languages Ready for Multi-Cloud?,2019,"['(Kritikos,Kyriakos)', '(Skrzypek,Paweł)']",inproceedings,"Auckland, New Zealand",,Proceedings of the 12th IEEE/ACM International Conference on Utility and Cloud Computing Companion,UCC '19 Companion,8,10.1145/3368235.3368840,,,"['multi-cloud', ' comparison', ' application', ' modelling', ' survey', ' evaluation']",,,,
817b81c58a49e3d67b935e84920116b76818b6f9,True,ACM,ACM-58153589,2020-04-02T10:47,DIY Hosting for Online Privacy,2017,"['(Palkar,Shoumik)', '(Zaharia,Matei)']",inproceedings,"Palo Alto, CA, USA",,Proceedings of the 16th ACM Workshop on Hot Topics in Networks,HotNets-XVI,7,10.1145/3152434.3152459,,,[],,,,
75792626767dde6202953d0b5ded2d6e6ad09c8f,True,ACM,ACM-58153589,2020-04-02T10:47,LAVEA: latency-aware video analytics on edge computing platform,2017,"['(Yi,Shanhe)', '(Hao,Zijiang)', '(Zhang,Qingyang)', '(Zhang,Quan)', '(Shi,Weisong)', '(Li,Qun)']",inproceedings,"San Jose, California",,Proceedings of the Second ACM/IEEE Symposium on Edge Computing,SEC '17,13,10.1145/3132211.3134459,,,"['computation offloading', ' edge computing']",,,,
e3cecfdf058c478ff811c47c1d9274529620fa51,True,ACM,ACM-58153589,2020-04-02T10:47,The issue of monorepo and polyrepo in large enterprises,2019,"['(Brousse,Nicolas)']",inproceedings,"Genova, Italy",,"Proceedings of the Conference Companion of the 3rd International Conference on Art, Science, and Engineering of Programming",Programming '19,4,10.1145/3328433.3328435,,,"['devops', ' programmer experience', ' multi-repositories', ' mono-repository', ' enterprise', ' source code management']",,,,
541be7924445b341a459d743f294f965adffd616,True,ACM,ACM-58153589,2020-04-02T10:47,Fast key-value stores: An idea whose time has come and gone,2019,"['(Adya,Atul)', '(Grandl,Robert)', '(Myers,Daniel)', '(Qin,Henry)']",inproceedings,"Bertinoro, Italy",,Proceedings of the Workshop on Hot Topics in Operating Systems,HotOS '19,7,10.1145/3317550.3321434,,,"['Caches', ' Distributed Systems', ' Key-Value Stores']",,,,
fd6451511eb1cc78fc8898f9924d6ea64d0ed9ca,True,ACM,ACM-58153589,2020-04-02T10:47,INCA: An Architecture for In-Network Computing,2019,"['(Albalawi,Abdulazaz Ali)', '(Chakraborti,Asit)', '(Westphal,Cedric)', '(Kutscher,Dirk)', '(He,Jeffrey)', '(Hoole,Quinton)']",inproceedings,"Orlando, FL, USA",,Proceedings of the 1st ACM CoNEXT Workshop on Emerging in-Network Computing Paradigms,ENCP '19,7,10.1145/3359993.3366649,,,"['Service Virtualization', ' In-Network Computing']",,,,
06f85cd7b2171c6af49666e4eee9756690f9143e,True,ACM,ACM-58153589,2020-04-02T10:47,"Mapping evolutionary algorithms to a reactive, stateless architecture: using a modern concurrent language",2018,"['(Merelo,Juan J.)', '(García-Valdez,José-Mario)']",inproceedings,"Kyoto, Japan",,Proceedings of the Genetic and Evolutionary Computation Conference Companion,GECCO '18,8,10.1145/3205651.3208317,,,"['event-based systems', ' pool-based systems', ' kappa architecture', ' algorithm implementation', ' functions as a service', ' microservices', ' stateless algorithms', ' heterogeneous distributed systems', ' distributed computing', ' performance evaluation', ' serverless computing']",,,,
17ff57929e4e6e45680121fd7c7ff106f690a50f,True,ACM,ACM-58153589,2020-04-02T10:47,File system scalability with highly decentralized metadata on independent storage devices,2016,"['(Lensing,Paul Hermann)', '(Cortes,Toni)', '(Hughes,Jim)', '(Brinkmann,André)']",inproceedings,"Cartagena, Columbia",,"Proceedings of the 16th IEEE/ACM International Symposium on Cluster, Cloud, and Grid Computing",CCGRID '16,10,10.1109/CCGrid.2016.28,,,[],,,,
e597bcb96e289456f41e5a8489286c1b4a324a74,True,ACM,ACM-58153589,2020-04-02T10:47,VideoPipe: Building Video Stream Processing Pipelines at the Edge,2019,"['(Salehe,Mohammad)', '(Hu,Zhiming)', '(Mortazavi,Seyed Hossein)', '(Capes,Tim)', '(Mohomed,Iqbal)']",inproceedings,"Davis, CA, USA",,Proceedings of the 20th International Middleware Conference Industrial Track,Middleware '19,7,10.1145/3366626.3368131,,,"['video streaming', ' edge computing', ' pipelining']",,,,
5e72367a3af6234b72f0d6a0018f6c16f633bd01,True,ACM,ACM-58153589,2020-04-02T10:47,Dependable mesh networking patterns,2019,"['(Dobaj,Jürgen)', '(Schuss,Markus)', '(Krisper,Michael)', '(Boano,Carlo Alberto)', '(Macher,Georg)']",inproceedings,"Irsee, Germany",,Proceedings of the 24th European Conference on Pattern Languages of Programs,EuroPLop '19,14,10.1145/3361149.3361174,,,"['IIoT', ' microservices', ' logical mesh pattern', ' physical mesh pattern', ' IoT', ' network design', ' IaaS', ' service-oriented architecture', ' dependability', ' SoA', ' service mesh pattern', ' cloud architecture', ' infrastructure-as-a-service', ' industry 4.0', ' network architecture']",,,,
14229df568fd41015aff5bae32f3e3a19634c49e,True,ACM,ACM-58153589,2020-04-02T10:47,"MobileStream: a scalable, programmable and evolvable mobile core control plane platform",2018,"['(Cho,Junguk)', '(Stutsman,Ryan)', '(Van der Merwe,Jacobus)']",inproceedings,"Heraklion, Greece",,Proceedings of the 14th International Conference on emerging Networking EXperiments and Technologies,CoNEXT '18,14,10.1145/3281411.3281442,,,"['mobile core network', ' control plane', ' realtime streaming framework']",,,,
53b678bef6a9df97b53e32054465666ecc942f3e,True,ACM,ACM-58153589,2020-04-02T10:47,Towards a Programmable World: Lua-based Dynamic Local Orchestration of Networked Microcontrollers,2019,"['(Guerin,Fiona)', '(Kärkkäinen,Teemu)', '(Ott,Jörg)']",inproceedings,"Los Cabos, Mexico",,Proceedings of the 14th Workshop on Challenged Networks,CHANTS'19,6,10.1145/3349625.3355441,,,"['microcontrollers', ' opportunistic computing', ' lua']",,,,
cee53fdd79b1a6404e777e48454ca23ec981bb3b,True,ACM,ACM-58153589,2020-04-02T10:47,An Analysis of Workflow Formalisms for Workflows with Complex Non-Functional Requirements,2018,"['(Versluis,Laurens)', '(van Eyk,Erwin)', '(Iosup,Alexandru)']",inproceedings,"Berlin, Germany",,Companion of the 2018 ACM/SPEC International Conference on Performance Engineering,ICPE '18,6,10.1145/3185768.3186297,,,"['workflow', ' non-functional requirement', ' formalism', ' cloud', ' datacenter']",,,,
e8685bfcd14d7918b9c7dc8634fac8aec63d2250,True,ACM,ACM-58153589,2020-04-02T10:47,Edge Chaining Framework for Black Ice Road Fingerprinting,2019,"['(Cozzolino,Vittorio)', '(Ding,Aaron Yi)', '(Ott,Jörg)']",inproceedings,"Dresden, Germany",,"Proceedings of the 2nd International Workshop on Edge Systems, Analytics and Networking",EdgeSys '19,6,10.1145/3301418.3313944,,,"['IoT', ' Edge Computing', ' Distributed Systems']",,,,
2799a73d59de60a84097ae7486a1d333126a7fca,True,ACM,ACM-58153589,2020-04-02T10:47,Monitorless: Predicting Performance Degradation in Cloud Applications with Machine Learning,2019,"['(Grohmann,Johannes)', '(Nicholson,Patrick K.)', '(Iglesias,Jesus Omana)', '(Kounev,Samuel)', '(Lugones,Diego)']",inproceedings,"Davis, CA, USA",,Proceedings of the 20th International Middleware Conference,Middleware '19,14,10.1145/3361525.3361543,,,"['Cloud computing', ' DevOps', ' Machine learning', ' Monitoring']",,,,
bc9fbd0335544375c0a11e519684a5a4a54f5033,True,ACM,ACM-58153589,2020-04-02T10:47,Unikernels as Processes,2018,"['(Williams,Dan)', '(Koller,Ricardo)', '(Lucina,Martin)', '(Prakash,Nikhil)']",inproceedings,"Carlsbad, CA, USA",,Proceedings of the ACM Symposium on Cloud Computing,SoCC '18,13,10.1145/3267809.3267845,,,"['unikernels', ' cloud computing', ' security', ' virtualization']",,,,
5efd07cde91501f487dd7d9c41f284e528c7b13d,True,ACM,ACM-58153589,2020-04-02T10:47,A Case for Performance-Aware Deployment of Containers,2019,"['(Boza,Edwin F.)', '(Abad,Cristina L.)', '(Narayanan,Shankaranarayanan Puzhavakath)', '(Balasubramanian,Bharath)', '(Jang,Minsung)']",inproceedings,"Davis, CA, USA",,Proceedings of the 5th International Workshop on Container Technologies and Container Clouds,WOC '19,6,10.1145/3366615.3368355,,,"['containers', ' performance', ' placement', ' scheduling']",,,,
87413b502d9e3244e42b4d9cab14b60d28f147c6,True,ACM,ACM-58153589,2020-04-02T10:47,A recommender system for heterogeneous and time sensitive environment,2019,"['(Wu,Meng)', '(Zhu,Ying)', '(Yu,Qilian)', '(Rajendra,Bhargav)', '(Zhao,Yunqi)', '(Aghdaie,Navid)', '(Zaman,Kazi A.)']",inproceedings,"Copenhagen, Denmark",,Proceedings of the 13th ACM Conference on Recommender Systems,RecSys '19,9,10.1145/3298689.3347039,,,"['multi-armed bandits', ' recommender system', ' feature embedding', ' digital game']",,,,
833782ad9796aeff6094df9993bc89aac0b4bec8,True,ACM,ACM-58153589,2020-04-02T10:47,The Case for a Network Fast Path to the CPU,2019,"['(Ibanez,Stephen)', '(Shahbaz,Muhammad)', '(McKeown,Nick)']",inproceedings,"Princeton, NJ, USA",,Proceedings of the 18th ACM Workshop on Hot Topics in Networks,HotNets '19,8,10.1145/3365609.3365851,,,"['Programmable NIC', ' and P4', ' PISA']",,,,
afa5751460bd9ba2eca94c5ff65a0fd1fd1d65d8,True,ACM,ACM-58153589,2020-04-02T10:47,Data Driven Techniques for Organizing Scientific Articles Relevant to Biomimicry,2018,"['(Zhao,Yuanshuo)', '(Baldini,Ioana)', '(Sattigeri,Prasanna)', '(Padhi,Inkit)', '(Lee,Yoong Keok)', '(Smith,Ethan)']",inproceedings,"New Orleans, LA, USA",,"Proceedings of the 2018 AAAI/ACM Conference on AI, Ethics, and Society",AIES '18,7,10.1145/3278721.3278755,,,"['machine learning', ' biomimicry']",,,,
51e75188a701727a3214d707e8b4c8f75ec154a3,True,ACM,ACM-58153589,2020-04-02T10:47,Workload Characterization of a Software-as-a-Service Web Application Implemented with a Microservices Architecture,2019,"['(Aragon,Harold)', '(Braganza,Samuel)', '(Boza,Edwin)', '(Parrales,Jonathan)', '(Abad,Cristina)']",inproceedings,"San Francisco, USA",,Companion Proceedings of The 2019 World Wide Web Conference,WWW '19,5,10.1145/3308560.3316466,,,"['software-as-a-service', ' workload characterization', ' microservices']",,,,
55918627e941a951f39a74f90272d71d76281828,True,ACM,ACM-58153589,2020-04-02T10:47,An IoT proposal for monitoring vineyards called SEnviro for agriculture,2018,"['(Oliver,Sergio Trilles)', '(González-Pérez,Alberto)', '(Guijarro,Joaquín Huerta)']",inproceedings,"Santa Barbara, California, USA",,Proceedings of the 8th International Conference on the Internet of Things,IOT '18,4,10.1145/3277593.3277625,,,"['precision agriculture', ' edge computing', ' wireless sensor networks', ' open sensorized platform', ' vineyard', ' internet of things']",,,,
10f20894880fb8187db1ae0ff7d1626263fcd68f,True,ACM,ACM-58153589,2020-04-02T10:47,Information-Centric Mobile Edge Computing for Connected Vehicle Environments: Challenges and Research Directions,2017,"['(Grewe,Dennis)', '(Wagner,Marco)', '(Arumaithurai,Mayutan)', '(Psaras,Ioannis)', '(Kutscher,Dirk)']",inproceedings,"Los Angeles, CA, USA",,Proceedings of the Workshop on Mobile Edge Communications,MECOMM '17,6,10.1145/3098208.3098210,,,"['Mobile Edge Computing', ' Connected Vehicles', ' Information-Centric Networking', ' Electronic Horizon', ' Vehicular Networks']",,,,
c2ccc9de661245645eabe01f696b6b50ad74109f,True,ACM,ACM-58153589,2020-04-02T10:47,Browsix: Bridging the Gap Between Unix and the Browser,2017,"['(Powers,Bobby)', '(Vilk,John)', '(Berger,Emery D.)']",inproceedings,"Xi&apos;an, China",,Proceedings of the Twenty-Second International Conference on Architectural Support for Programming Languages and Operating Systems,ASPLOS '17,14,10.1145/3037697.3037727,,,"['browser', ' browsix', ' javascript', ' operating system']",,,,
10cd0e61941b5cd070c8051e791bde065800fc3b,True,ACM,ACM-58153589,2020-04-02T10:47,"A reference architecture for datacenter scheduling: design, validation, and experiments",2018,"['(Andreadis,Georgios)', '(Versluis,Laurens)', '(Mastenbroek,Fabian)', '(Iosup,Alexandru)']",inproceedings,"Dallas, Texas",,"Proceedings of the International Conference for High Performance Computing, Networking, Storage, and Analysis",SC '18,15,10.1109/SC.2018.00040,,,"['datacenter', ' scheduling', ' reference architecture']",,,,
5e1b3cbdaeb5730a4becd3bc5afb99c7e7c19038,True,ACM,ACM-58153589,2020-04-02T10:47,Experiences creating a framework for smart traffic control using AWS IOT,2016,"['(Tärneberg,William)', '(Chandrasekaran,Vishal)', '(Humphrey,Marty)']",inproceedings,"Shanghai, China",,Proceedings of the 9th International Conference on Utility and Cloud Computing,UCC '16,7,10.1145/2996890.2996911,,,"['automatic control', ' data analysis', ' connected vehicles', ' public transport', ' traffic', ' data collection', ' AWS', ' smart cities', ' traffic signal priority', ' PaaS', ' IOT', ' cloud']",,,,
45ce03959fab6b61ed332413712adb53eeddbd63,True,ACM,ACM-58153589,2020-04-02T10:47,Dependent task placement and scheduling with function configuration in edge computing,2019,"['(Liu,Liuyan)', '(Tan,Haisheng)', '(Jiang,Shaofeng H.-C.)', '(Han,Zhenhua)', '(Li,Xiang-Yang)', '(Huang,Hong)']",inproceedings,"Phoenix, Arizona",,Proceedings of the International Symposium on Quality of Service,IWQoS '19,10,10.1145/3326285.3329055,,,"['task scheduling', ' edge computing', ' function configuration']",,,,
7e1f0d9cf058585c0812d75f016bc7aa03842642,True,ACM,ACM-58153589,2020-04-02T10:47,Good Bye Vendor Lock-in: Getting your Cloud Applications Multi-Cloud Ready!,2019,"['(Różańska,Marta)', '(Kritikos,Kyriakos)']",inproceedings,"Auckland, New Zealand",,Proceedings of the 12th IEEE/ACM International Conference on Utility and Cloud Computing Companion,UCC '19 Companion,3,10.1145/3368235.3370267,,,"['modelling', ' cloud management platform', ' multi-cloud', ' language', ' survey']",,,,
0a2d54bbda3af35894a1da92b180726d84ca2e57,True,ACM,ACM-58153589,2020-04-02T10:47,Engineering Software Diversity: a Model-Based Approach to Systematically Diversify Communications,2018,"['(Morin,Brice)', '(Høgenes,Jakob)', '(Song,Hui)', '(Harrand,Nicolas)', '(Baudry,Benoit)']",inproceedings,"Copenhagen, Denmark",,Proceedings of the 21th ACM/IEEE International Conference on Model Driven Engineering Languages and Systems,MODELS '18,11,10.1145/3239372.3239393,,,[],,,,
4e06132f349806d8f017f51104156965e9bb1f4e,True,ACM,ACM-58153589,2020-04-02T10:47,Towards a Practical Ecosystem of Specialized OS Kernels,2019,"['(Liu,Conghao)', '(Hale,Kyle C.)']",inproceedings,"Phoenix, AZ, USA",,Proceedings of the 9th International Workshop on Runtime and Operating Systems for Supercomputers,ROSS '19,7,10.1145/3322789.3328742,,,"['operating systems', ' virtual machines', ' OS ecosystem']",,,,
ae6d09b01bf4d2103ce9447ef1440cd6ca32a267,True,ACM,ACM-58153589,2020-04-02T10:47,"A modern, event-based architecture for distributed evolutionary algorithms",2018,"['(García-Valdez,José-Mario)', '(Merelo-Guervós,Juan-Julián)']",inproceedings,"Kyoto, Japan",,Proceedings of the Genetic and Evolutionary Computation Conference Companion,GECCO '18,2,10.1145/3205651.3205719,,,"['cloud computing', ' microservices', ' event-based systems', ' functions as a service', ' distributed computing', ' stateless algorithms']",,,,
ba12ea470f0aaeca1b14fbf645b3c992aa830acb,True,ACM,ACM-58153589,2020-04-02T10:47,Agni: An Efficient Dual-access File System over Object Storage,2019,"['(Lillaney,Kunal)', '(Tarasov,Vasily)', '(Pease,David)', '(Burns,Randal)']",inproceedings,"Santa Cruz, CA, USA",,Proceedings of the ACM Symposium on Cloud Computing,SoCC '19,13,10.1145/3357223.3362703,,,"['cloud storage', ' dual access', ' file systems', ' object storage']",,,,
fa0fc3af928cd6866a92c0a356552d3153e62e0b,True,ACM,ACM-58153589,2020-04-02T10:47,Breaking out of the Cloud: Local Trust Management and Rendezvous in Named Data Networking of Things,2017,"['(Shang,Wentao)', '(Wang,Zhehao)', '(Afanasyev,Alexander)', '(Burke,Jeff)', '(Zhang,Lixia)']",inproceedings,"Pittsburgh, PA, USA",,Proceedings of the Second International Conference on Internet-of-Things Design and Implementation,IoTDI '17,11,10.1145/3054977.3054993,,,"['Cloud-independence', ' Named-Data Networking', ' Internet-of-Things']",,,,
0cc97828bca812949939938e5a46d285ded3ed89,True,ACM,ACM-58153589,2020-04-02T10:47,Orchestrating workflows over heterogeneous networking infrastructures: NEWT: a network edge workflow tool,2015,"['(Macker,Joe)', '(Taylor,Ian)']",inproceedings,"Austin, Texas",,Proceedings of the 10th Workshop on Workflows in Support of Large-Scale Science,WORKS '15,10,10.1145/2822332.2822334,,,"['serialization', ' ZeroMQ', ' MGEN', ' UDP', ' heterogeneous networks', ' pickle', ' JSON', ' workflows', ' multicast', ' TCP']",,,,
e2c2727a2f9c3acc38ae6132c5e814a080b5dd0d,True,ACM,ACM-58153589,2020-04-02T10:47,Seamless Offloading of Web App Computations From Mobile Device to Edge Clouds via HTML5 Web Worker Migration,2019,"['(Jeong,Hyuk-Jin)', '(Shin,Chang Hyun)', '(Shin,Kwang Yong)', '(Lee,Hyeon-Jae)', '(Moon,Soo-Mook)']",inproceedings,"Santa Cruz, CA, USA",,Proceedings of the ACM Symposium on Cloud Computing,SoCC '19,12,10.1145/3357223.3362735,,,"['webassembly', ' edge computing', ' web application', ' computation offloading', ' fog computing']",,,,
65ecbf49e2a9925a3243c5a79b9128a22c8b28f3,True,ACM,ACM-58153589,2020-04-02T10:47,SORRIR: A Resilient Self-organizing Middleware for IoT Applications [Position Paper],2019,"['(Domaschka,Jörg)', '(Berger,Christian)', '(Reiser,Hans P.)', '(Eichhammer,Philipp)', '(Griesinger,Frank)', '(Pietron,Jakob)', '(Tichy,Matthias)', '(Hauck,Franz J.)', '(Habiger,Gerhard)']",inproceedings,"Davis, CA, USA",,Proceedings of the 6th International Workshop on Middleware and Applications for the Internet of Things,M4IoT '19,4,10.1145/3366610.3368098,,,"['resilience', ' Internet of things', ' middleware', ' self-organization']",,,,
04bcb07d8a66ca39654a25e6fe71d291492ddc28,True,ACM,ACM-58153589,2020-04-02T10:47,Towards Time Travel in Distributed Event-sourced Systems,2018,"['(Meißner,Dominik)']",inproceedings,"Hamilton, New Zealand",,Proceedings of the 12th ACM International Conference on Distributed and Event-based Systems,DEBS '18,4,10.1145/3210284.3219499,,,"['event sourcing', ' event processing', ' retroactive computing']",,,,
6b2355696ad022e10f48e23b646b4af99a6d6f89,True,ACM,ACM-58153589,2020-04-02T10:47,On the FaaS Track: Building Stateful Distributed Applications with Serverless Architectures,2019,"['(Barcelona-Pons,Daniel)', '(Sánchez-Artigas,Marc)', '(París,Gerard)', '(Sutra,Pierre)', '(García-López,Pedro)']",inproceedings,"Davis, CA, USA",,Proceedings of the 20th International Middleware Conference,Middleware '19,14,10.1145/3361525.3361535,,,"['stateful', ' FaaS', ' synchronization', ' in-memory', ' Serverless']",,,,
efc82cab2d47e42647347f59ed19395129370ef0,True,ACM,ACM-58153589,2020-04-02T10:47,Sprocket: A Serverless Video Processing Framework,2018,"['(Ao,Lixiang)', '(Izhikevich,Liz)', '(Voelker,Geoffrey M.)', '(Porter,George)']",inproceedings,"Carlsbad, CA, USA",,Proceedings of the ACM Symposium on Cloud Computing,SoCC '18,12,10.1145/3267809.3267815,,,[],,,,
9da280ab9681d5a2f833b095162f43e19381cff0,True,ACM,ACM-58153589,2020-04-02T10:47,λ-NIC: Interactive Serverless Compute on SmartNICs,2019,"['(Choi,Sean)', '(Shahbaz,Muhammad)', '(Prabhakar,Balaji)', '(Rosenblum,Mendel)']",inproceedings,"Beijing, China",,Proceedings of the ACM SIGCOMM 2019 Conference Posters and Demos,SIGCOMM Posters and Demos '19,2,10.1145/3342280.3342341,,,"['SmartNIC', ' P4', ' and NPU', ' Serverless compute']",,,,
6689a65a75952764e1ae9ee64586614842e6bace,True,ACM,ACM-58153589,2020-04-02T10:47,Kotless: a serverless framework for Kotlin,2019,"['(Tankov,Vladislav)', '(Golubev,Yaroslav)', '(Bryksin,Timofey)']",inproceedings,"San Diego, California",,Proceedings of the 34th IEEE/ACM International Conference on Automated Software Engineering,ASE '19,4,10.1109/ASE.2019.00114,,,[],,,,
c4c7fd42e425dd789836e9bfce68a8d1e1717ef6,True,ACM,ACM-58153589,2020-04-02T10:47,Catalyzer: Sub-millisecond Startup for Serverless Computing with Initialization-less Booting,2020,"['(Du,Dong)', '(Yu,Tianyi)', '(Xia,Yubin)', '(Zang,Binyu)', '(Yan,Guanglu)', '(Qin,Chenggang)', '(Wu,Qixuan)', '(Chen,Haibo)']",inproceedings,"Lausanne, Switzerland",,Proceedings of the Twenty-Fifth International Conference on Architectural Support for Programming Languages and Operating Systems,ASPLOS '20,15,10.1145/3373376.3378512,,,"['serverless computing', ' operating system', ' startup latency', ' checkpoint and restore']",,,,
1d7b3b2d0a84f5e484ac939d46ad3fc21b56917f,True,ACM,ACM-58153589,2020-04-02T10:47,Retro-λ: An Event-sourced Platform for Serverless Applications with Retroactive Computing Support,2018,"['(Meißner,Dominik)', '(Erb,Benjamin)', '(Kargl,Frank)', '(Tichy,Matthias)']",inproceedings,"Hamilton, New Zealand",,Proceedings of the 12th ACM International Conference on Distributed and Event-based Systems,DEBS '18,12,10.1145/3210284.3210285,,,"['event processing', ' retroactive computing', ' retroaction', ' event sourcing', ' serverless computing', ' event-driven architecture']",,,,
a3fd21e1a4dafa8266bdbf3d3f0afc7a5d3384f2,True,ACM,ACM-58153589,2020-04-02T10:47,End-to-end encrypted scalable abstract data types over ICN,2018,"['(Tschudin,Christian)']",inproceedings,"Boston, Massachusetts",,Proceedings of the 5th ACM Conference on Information-Centric Networking,ICN '18,7,10.1145/3267955.3267962,,,[],,,,
2edbd48d74dac80c3d347c15e053b799e6bb0757,True,ACM,ACM-58153589,2020-04-02T10:47,Occupy the cloud: distributed computing for the 99%,2017,"['(Jonas,Eric)', '(Pu,Qifan)', '(Venkataraman,Shivaram)', '(Stoica,Ion)', '(Recht,Benjamin)']",inproceedings,"Santa Clara, California",,Proceedings of the 2017 Symposium on Cloud Computing,SoCC '17,7,10.1145/3127479.3128601,,,"['AWS lambda', ' distributed computing', ' PyWren', ' serverless']",,,,
f9ce6180af8833fcfe2ab25c42287b240fdb0dd6,True,ACM,ACM-58153589,2020-04-02T10:47,FaaS Orchestration of Parallel Workloads,2019,"['(Barcelona-Pons,Daniel)', '(García-López,Pedro)', '(Ruiz,Álvaro)', '(Gómez-Gómez,Amanda)', '(París,Gerard)', '(Sánchez-Artigas,Marc)']",inproceedings,"Davis, CA, USA",,Proceedings of the 5th International Workshop on Serverless Computing,WOSC '19,6,10.1145/3366623.3368137,,,"['Serverless', ' event-based', ' FaaS', ' orchestration']",,,,
d1e4da2511855c7206e49641f2d925d20e79c37f,True,ACM,ACM-58153589,2020-04-02T10:47,Checkpointing and Migration of IoT Edge Functions,2019,"['(Karhula,Pekka)', '(Janak,Jan)', '(Schulzrinne,Henning)']",inproceedings,"Dresden, Germany",,"Proceedings of the 2nd International Workshop on Edge Systems, Analytics and Networking",EdgeSys '19,6,10.1145/3301418.3313947,,,"['Internet of Things', ' function as a service', ' serverless', ' checkpointing', ' light-weight virtualization']",,,,
0a050973e58648dd376a5531c205dadd22a83983,True,ACM,ACM-58153589,2020-04-02T10:47,USETL: Unikernels for Serverless Extract Transform and Load Why should you settle for less?,2019,"['(Fingler,Henrique)', '(Akshintala,Amogh)', '(Rossbach,Christopher J.)']",inproceedings,"Hangzhou, China",,Proceedings of the 10th ACM SIGOPS Asia-Pacific Workshop on Systems,APSys '19,8,10.1145/3343737.3343750,,,[],,,,
55a64e36c74093eefa67c53ae5620ce28d03af1e,True,ACM,ACM-58153589,2020-04-02T10:47,Function-as-a-Service Application Service Composition: Implications for a Natural Language Processing Application,2019,"['(Fotouhi,Mohammadbagher)', '(Chen,Derek)', '(Lloyd,Wes J.)']",inproceedings,"Davis, CA, USA",,Proceedings of the 5th International Workshop on Serverless Computing,WOSC '19,6,10.1145/3366623.3368141,,,"['Software architecture', ' Natural Language Processing', ' Serverless', ' Cloud Computing', ' FaaS']",,,,
1ccce6086758312317238584bfc42ddd23988ec2,True,ACM,ACM-58153589,2020-04-02T10:47,Extending storage support for unikernel containers,2019,"['(Lagkas Nikolos,Orestis)', '(Papazafeiropoulos,Konstantinos)', '(Psomadakis,Stratos)', '(Nanos,Anastassios)', '(Koziris,Nectarios)']",inproceedings,"Davis, CA, USA",,Proceedings of the 5th International Workshop on Serverless Computing,WOSC '19,6,10.1145/3366623.3368138,,,"['container storage', ' cloud computing', ' virtualization', ' unikernels', ' containers']",,,,
938cb9ad5fe128c51d10c470042bbf4f1b56a105,True,ACM,ACM-58153589,2020-04-02T10:47,Peregrine: Workload Optimization for Cloud Query Engines,2019,"['(Jindal,Alekh)', '(Patel,Hiren)', '(Roy,Abhishek)', '(Qiao,Shi)', '(Yin,Zhicheng)', '(Sen,Rathijit)', '(Krishnan,Subru)']",inproceedings,"Santa Cruz, CA, USA",,Proceedings of the ACM Symposium on Cloud Computing,SoCC '19,12,10.1145/3357223.3362726,,,[],,,,
f91cf5c837a16a4126b821aaafa5b0ed5db92602,True,ACM,ACM-58153589,2020-04-02T10:47,Highly Flexible Server Agnostic Complex Event Processing Operators,2019,"['(Luthra,Manisha)', '(Hennig,Sebastian)', '(Agnihotri,Pratyush)', '(Wang,Lin)', '(Koldehofe,Boris)']",inproceedings,"Davis, CA, USA",,Proceedings of the 20th International Middleware Conference Demos and Posters,Middleware '19,2,10.1145/3366627.3368110,,,"['Complex Event Processing', ' Internet of Things', ' Serverless']",,,,
62c8e85b7af4c335556488a05228b494b026cd13,True,ACM,ACM-58153589,2020-04-02T10:47,I/O Is Faster Than the CPU: Let's Partition Resources and Eliminate (Most) OS Abstractions,2019,"['(Enberg,Pekka)', '(Rao,Ashwin)', '(Tarkoma,Sasu)']",inproceedings,"Bertinoro, Italy",,Proceedings of the Workshop on Hot Topics in Operating Systems,HotOS '19,7,10.1145/3317550.3321426,,,[],,,,
07e16d3508f33feb186f38c1ce6c3ccece56d3fa,True,ACM,ACM-58153589,2020-04-02T10:47,Implementation of unsupervised k-means clustering algorithm within amazon web services lambda,2018,"['(Deese,Anthony S.)']",inproceedings,"Washington, District of Columbia",,"Proceedings of the 18th IEEE/ACM International Symposium on Cluster, Cloud and Grid Computing",CCGrid '18,7,10.1109/CCGRID.2018.00093,,,"['machine learning', ' k-means clustering', ' cloud computing', ' Kaufman', ' serverless computing', ' Amazon web services lambda']",,,,
e9543d7f3c0dd9dc868efd03c7fc6797c658a596,True,ACM,ACM-58153589,2020-04-02T10:47,A SPEC RG Cloud Group's Vision on the Performance Challenges of FaaS Cloud Architectures,2018,"['(van Eyk,Erwin)', '(Iosup,Alexandru)', '(Abad,Cristina L.)', '(Grohmann,Johannes)', '(Eismann,Simon)']",inproceedings,"Berlin, Germany",,Companion of the 2018 ACM/SPEC International Conference on Performance Engineering,ICPE '18,4,10.1145/3185768.3186308,,,"['FaaS', ' performance evaluation', ' serverless computing', ' function-as-a-service', ' reference architecture', ' benchmarking']",,,,
